school_id,transfer_rate_4yr_full_time,transfer_rate_4yr_full_time_pooled,transfer_rate_cohort_4yr_full_time,transfer_rate_less_than_4yr_full_time,transfer_rate_less_than_4yr_full_time_pooled
449472,,,,0.0,0.0
433101,,,,0.0,0.0
129349,,,,0.0,0.0
414461,,,,0.0,0.0
117955,,,,0.0,0.0
455202,,,,0.0,0.0
366270,,,,0.0,0.0
491826,,,,0.0,0.0
407832,,,,0.0,0.0
428019,,,,0.0,0.0
438258,,,,0.0132,0.0958
447759,,,,0.0,0.0
475273,,,,,
457208,,,,0.0,0.0
457101,,,,0.0,0.0
452887,,,,0.0,0.0
248703,,,,0.0,0.0
141608,,,,0.0,0.0
443289,,,,0.0,0.0
150303,,,,0.0,0.0
458812,,,,0.0,0.0
190071,,,,,
447351,,,,0.0099,0.013
260929,,,,0.0,0.0
420343,,,,0.0,0.0
167297,,,,0.0,0.0
237570,,,,0.0,0.0
154448,,,,0.0,0.0
189255,,,,0.0,0.0
162335,,,,0.0,0.0
455284,,,,0.0,0.0
489283,,,,0.0,0.0
434159,,,,0.0,0.0
390905,,,,0.0,0.0
227322,,,,0.0,0.0
496636,,0.0,,,
493761,,,,0.0,0.0
448196,,,,0.0,0.0
452009,,,,0.0,0.0
455354,,,,0.0,0.0
495934,,,,0.0149,0.0064
241182,,,,0.0,0.0
491792,,,,0.0,0.0
230199,,,,0.0,0.0263
459295,,,,0.0,0.0
369516,0.0,0.0,107.0,,
221388,,,,0.0,0.0
443100,,,,0.0,0.0
454953,,,,0.0,0.0
134574,,,,0.0,0.0
206181,,,,0.0,0.0
488989,,,,0.0,0.0
122296,,,,,
216223,,,,0.0,0.0
121637,,,,0.0,0.0
456922,,,,0.0,0.0
491543,,,,0.0,0.0
450401,,,,0.0,0.0
166869,,,,,
476513,,,,0.0,0.0
489371,,,,0.0,0.124
450702,,,,0.0494,0.0777
458405,,,,0.0,0.0026
491084,,,,0.0,0.0
217581,,,,0.0,0.0
418199,,,,0.0,0.0
233082,,,,,
476805,,,,0.0,0.0
226125,,,,0.0,0.0052
480204,0.0,0.0023,214.0,,
442240,,,,0.0,0.0
455488,,,,0.0,0.0
487393,,,,0.0108,0.0143
443632,,,,0.0,0.0
460136,,,,0.0028,0.0044
477002,,,,0.0,0.0
461324,,,,,
461829,,,,0.0,0.0
488891,,,,0.0,0.0
494232,,,,0.0,0.0109
125532,,,,0.0025,0.0068
456038,,,,0.0056,0.0045
457323,,,,0.0,0.0
128896,,,,0.0,0.0
478917,,,,0.0,0.0
461874,,,,0.0208,0.0125
211006,,,,0.0,0.0
475547,,,,0.0,0.0
480879,,,,0.0,0.0
457341,,,,0.0,0.0
481845,,,,0.0,0.0
454810,,,,0.0181,0.0175
484002,,,,0.0,0.0
153463,,,,0.0,0.0
446260,,,,0.0,0.0056
421513,,,,0.0,0.0
461193,,,,0.0,0.0
153074,,,,0.0,0.0119
447607,,,,0.0103,0.0076
407683,,,,0.0,0.0244
166805,,,,0.0,0.0
162371,,,,0.017,0.0085
477039,0.0,0.0,3.0,,
413680,,,,0.2893,0.3195
110635,0.0,0.0,6199.0,,
207962,,,,0.0,0.0
177685,,,,0.0,0.0
193991,,,,0.0,0.0
457448,,,,0.0,0.0
159373,,,,,
247010,,,,0.0,0.0
368629,,,,0.0094,0.0169
221148,,,,0.0,0.0
457916,,,,0.0,0.0
373678,,,,0.0,0.0
460987,,,,0.0,0.0
441210,,,,0.0,0.0
445911,,,,0.0,0.0
418409,,,,0.0,0.0
459213,0.0,0.0,272.0,,
434496,,,,0.0,0.008
480347,,,,0.0,0.0
457767,,,,0.0,0.0
455381,,,,0.0,0.0
470038,,,,0.0246,0.0132
362700,,,,0.0,0.0
128337,,,,0.0,0.0
117557,0.1875,0.2449,16.0,,
459204,0.0031,0.002,645.0,,
417123,,,,0.0,0.0
104391,,,,0.0,0.0
245962,,,,0.0,0.0
174321,,,,0.0,0.0
457378,,,,0.0,0.0
414540,,,,0.0,0.0
365505,,,,0.0,0.0
375416,,,,0.0,0.0
485236,,,,0.2,0.0869
142054,,,,0.0082,0.005
438504,,,,0.0028,0.0028
445850,,,,0.0,0.0
103893,,,,0.0054,0.0103
153427,0.0,0.0,75.0,,
181880,,,,0.0,0.0
459578,,,,0.0,0.0
155353,,,,0.0,0.0
180647,0.0,0.0,125.0,,
151962,0.0,0.0,22.0,,
476887,,,,0.0237,0.0227
480471,,,,0.012,0.0067
185396,,,,0.0,0.0
468909,,,,0.0089,0.0078
200590,,,,0.087,0.1429
407735,,,,0.0,0.0
154332,,,,0.0,0.0
156310,,,,0.0,0.0
102711,,,,0.0,0.0
439570,,,,0.0,0.0
455008,,,,0.0,0.0
107220,,,,0.0,0.0
481021,,,,0.0,0.0
461704,,,,0.0,0.0
454652,,,,0.0,0.0
485485,,,,0.0,0.0
383367,,,,0.0,0.0
451459,,,,0.0,0.0
476063,,,,0.0,0.0
479424,,,,0.0132,0.0298
461722,,,,0.1111,0.0667
181941,,,,0.0174,0.0092
486169,,,,0.0,0.0
372073,0.2857,0.1474,49.0,,
375407,,,,0.0,0.0
248925,,,,0.0,0.0
491394,,,,0.0,0.0
496539,,,,0.0,0.0
483054,,,,0.0,0.0094
487436,,,,0.0115,0.0073
483355,,,,0.0,0.0
481906,,,,0.0,0.0
446516,,,,0.0,0.0
436650,,,,0.0,0.0
376631,,,,0.0,0.0
247047,,,,0.0,0.0
480550,,,,0.0,0.0
176062,,,,0.0,0.0
244613,,,,0.0,0.0
455080,,,,0.0,0.0
488262,,,,0.0,0.0
233356,,,,,
456214,,,,0.0,0.0
183983,,,,0.0,0.0
488110,,,,0.0,0.0
233286,,,,0.0,0.0
481003,,,,0.0,0.0
371052,,,,0.0,0.0
438179,,,,0.0078,0.0078
475282,,,,0.0,0.0
460978,,,,0.0,0.0
457554,,,,0.0,0.0
455895,,,,0.0,0.0
213455,,,,0.0,0.0
462008,,,,0.0,0.0
418889,,,,0.0,0.0851
431716,,,,0.0,0.0
373696,,,,0.0,0.0
489812,,,,0.0,0.0
216445,,,,0.0,0.0
369446,,,,0.0,0.0
451556,0.0,0.0,465.0,,
442134,,,,0.0167,0.0147
163408,,,,0.0,0.0117
475556,,,,0.0,0.0
451857,,,,0.0,0.0
178077,,,,0.0,0.0
451149,,,,0.0495,0.0359
210748,,,,0.0,0.0
383297,,,,0.0,0.0
406033,0.0,0.0,192.0,,
476841,,,,0.0,0.0
487065,,,,0.0,0.0
481890,,,,0.0,0.0
207342,,,,,
491738,,,,0.0,0.0
487311,,,,0.0,0.0
448433,,,,0.0057,0.0095
457776,,,,0.0,0.0
105215,,,,0.0029,0.0025
481313,,,,0.0,0.0
430908,,,,0.0,0.0
450720,,,,0.0,0.0
468893,,,,0.0,0.0
212391,,,,0.0,0.0
482255,,,,0.0,0.0
197531,,,,0.0614,0.0648
182999,,,,0.0,0.0
202888,,,,0.0,0.0
260789,0.0036,0.0017,279.0,,
165556,,,,0.0,0.0
369950,,,,0.0,0.0
483337,,,,0.0,0.0
384236,,,,0.026,0.02
449977,,,,0.0,0.0
475714,0.0226,0.0642,133.0,,
383464,,,,0.0068,0.0104
150765,,,,0.0,0.0
487010,,,,,
455460,,,,0.0,0.0
492661,,,,0.0,0.0
483513,,,,0.1875,0.1034
449959,,,,0.0,0.0
376242,,,,0.0,0.0
487445,,,,0.0101,0.0217
159531,,,,0.0,0.0
455877,,,,0.0,0.0
246035,,,,0.0,0.0
407090,,,,0.0,0.0
183804,,,,,
443234,,,,0.0,0.0
444088,0.0169,0.0601,59.0,,
121859,,,,0.0,0.0
480125,,,,0.0,0.0
461494,,,,0.0,0.0194
454607,,,,0.0,0.0
174190,,,,0.0085,0.0091
491659,,,,0.0,0.1238
475200,,,,,
448220,,,,0.0,0.0
485032,,,,0.0313,0.0182
470047,,,,0.0,0.0
430403,,,,0.0,0.0
368832,,,,0.0,0.0
467872,,,,0.0,0.0
470393,,,,0.0,0.0
428125,,,,0.0,0.0
451228,,,,0.0545,0.0273
493628,,,,0.0625,0.0278
418357,,,,0.0714,0.0435
152150,,,,0.0,0.0
182892,,,,0.0,0.0
444714,,,,0.0,0.0
122694,,,,0.0032,0.0061
493992,,,,0.0,0.0
490896,,,,0.0,0.0
408066,,,,0.0,0.0
490160,,,,0.0,0.0
483887,,,,0.0,0.0
165750,,,,0.0,0.0
138938,,,,0.0,0.0
183202,,,,0.0,0.0
458140,,,,0.0,0.0
364548,,,,0.0,0.0
106908,,,,0.0,0.0
245980,,,,0.0,0.0
492078,,,,,0.0
163028,,,,0.0,0.0
484349,,,,0.0,0.0
469629,,,,0.0,0.0
372028,,,,0.0351,0.0174
230205,,,,0.0,0.0
491145,,,,0.0,0.0
146755,,0.0,,,
213589,,,,0.0,0.0
111762,,,,0.0,0.0
445540,,,,0.0,0.0098
442657,,,,0.0,0.0
170611,,,,0.1077,0.087
478953,,,,0.0,0.0
183248,,,,,
496706,,0.0077,,,
444325,,0.0,,,
458131,,,,0.0,0.0
212045,,,,0.0,0.0
436641,,,,0.0,0.0
404718,,,,0.0,0.0
204981,,,,0.0,0.0
451097,,,,0.0,0.0
127158,,,,0.0,0.0
447892,,,,0.0,0.0
442329,,,,0.0,0.0
128179,,,,0.0,0.0
430704,,,,,
135337,,,,0.0,0.0
431141,,,,0.0023,0.0034
445799,,,,0.0135,0.011
372356,,,,0.0,0.0
445212,,,,0.0,0.0
153782,,,,0.0,0.0
454801,,,,0.0,0.0
229425,,,,0.0,0.0
111744,,,,0.0,0.0
443377,,,,0.0,0.0
106360,,,,0.2105,0.0816
242112,0.0875,0.0885,160.0,,
262369,,,,0.0444,0.0343
413893,,,,0.0,0.0006
437723,,,,0.0,0.0
486406,,,,0.0,0.0
220394,,,,0.0,0.0
135179,,,,0.0,0.0
492139,,,,0.0,0.0
375230,0.2105,0.3261,19.0,,
483221,0.0,0.0,20.0,,
442639,0.0,0.0,13.0,,
457581,,,,0.0,0.0
442930,0.0,0.0,550.0,,
377722,,,,0.05,0.0357
240879,,,,0.0,0.0
173744,,,,0.0,0.0
442383,,,,0.0,0.0
241517,0.0652,0.0533,92.0,,
411684,,,,0.0,0.0
459958,,,,0.0,0.0
374574,,,,0.0,0.0
184092,,,,0.0,0.0
120087,,,,0.0,0.0094
237996,,,,0.0,0.0
442073,,,,0.0,0.0
432117,,,,0.0,0.0
480523,,,,0.0123,0.0062
219921,,,,0.0,0.0
461768,,,,0.0,0.0
417831,,,,0.0122,0.007
445841,,,,0.0,0.0
153597,,,,0.0,0.0
444635,,,,0.0,0.0
455275,,,,0.0,0.0
371928,,,,0.0,0.0
497435,,,,0.0,0.0
451237,,,,0.0,0.0
457387,,,,0.0,0.0
495952,,,,0.0,0.0
475486,,,,0.0,0.0
449320,,,,0.0,0.0
235547,,,,,
490869,,,,0.0,0.0
486576,,,,0.0,0.0
459329,,,,0.0,0.0
455983,,,,0.0174,0.1321
478591,,,,0.0,0.0
490115,,,,0.0,0.0
151607,,,,0.0,0.0
366289,,,,0.0,0.0
482246,,,,0.0,0.0
216074,,,,0.0,0.0
143376,,,,0.0,0.0
231280,,,,0.0,0.0
444556,,,,0.0455,0.0241
382258,,,,0.0,0.0
212230,,,,0.0,0.0
190239,,,,0.0,0.0
140003,,,,0.0,0.0
444811,,,,0.0,0.0
449816,,,,0.0,0.0
462017,,,,0.0217,0.0179
451495,,,,0.0,0.0
419341,,,,0.0,0.0192
219994,,,,0.0,0.0
213330,,,,0.0,0.0
454874,,,,0.0,0.0
433138,,,,0.0,0.0207
367112,,,,0.0,0.0099
404055,,,,0.0265,0.0331
117238,,,,0.0182,0.0164
364636,,,,0.0,0.1786
418001,,,,0.0,0.0
106041,,,,0.0058,0.0062
418320,,,,0.0,0.0
494904,,,,0.0,0.0
417442,,,,0.2609,0.12
236744,,,,0.0,0.0
481456,,,,0.1429,0.0943
492281,,,,0.0,0.0
199078,,,,0.0,0.0
160472,,,,0.0135,0.0093
468246,,,,0.0,0.0
450395,,,,0.0,0.0
107789,,,,0.0,0.0
486354,0.0,0.0,3.0,,
152798,,,,,
135522,,,,0.0041,0.0148
142489,,,,0.0,0.0
213473,,,,0.0,0.0
456852,,,,0.0275,0.0281
167039,,,,0.0,0.0
129482,,,,0.0,0.0
104568,,,,0.0,0.0123
112288,,,,0.0,0.0
455901,,,,0.0,0.0
441229,0.0,0.0,190.0,,
497277,,,,0.0,0.0
406024,0.0,0.0,220.0,,
488448,0.0,0.0,6.0,,
482963,,,,0.0,0.0
114761,,,,0.0,0.0
461908,,,,0.0,0.0
485166,,,,0.0,0.0
221050,,,,0.0,0.0
407489,,,,0.0,0.0
223056,,,,0.0435,0.0349
229416,,,,0.0034,0.0049
476902,,,,0.0,0.0937
239877,,,,0.0476,0.0435
204884,,,,0.0,0.0
191311,,,,0.0,0.0
129923,,,,0.0,0.0
377458,,,,0.0,0.0
432269,,,,0.0,0.0
381255,,,,0.0,0.0
418542,,,,0.0,0.0
156134,,,,0.0,0.0
461591,,,,0.0,0.0
486798,,,,0.0,0.0
440651,0.0278,0.0399,180.0,,
234924,,,,0.0,0.0
126951,,,,0.0,0.0
152628,,,,0.0476,0.0238
486567,,,,0.0,0.0
439792,,,,0.0,0.0
449986,,,,0.0,0.0
451477,,,,0.0175,0.0106
106324,,,,0.0,0.0
204769,,,,0.0,0.0
366438,,,,0.0,0.0263
383330,,,,0.0,0.0
459277,,,,0.0,0.0
230676,,,,0.0,0.0
476896,,,,0.0482,0.0328
436614,0.1818,0.0789,11.0,,
494843,,,,0.0,0.0
185721,,,,0.0328,0.0513
103954,,,,0.0,0.0682
444486,,,,0.0,0.0094
440271,,,,0.0,0.0
467906,,,,0.0,0.0
443225,,,,0.0,0.0
460996,,,,0.0,0.0
118958,,,,0.0,0.0
455929,,,,0.0,0.0
134714,,,,0.0,0.0
454999,,,,0.0,0.0
491136,,,,0.0,0.0
484127,,,,0.0,0.0
480994,,,,0.0,0.0
203438,,,,0.0,0.0
112367,,,,0.0,0.0
460543,,,,0.0046,0.0036
420024,0.0,0.0,20.0,,
417600,,,,0.0,0.0
407179,,,,0.0,0.0
436429,0.0103,0.0134,1843.0,,
495970,,,,0.0,0.0
461272,,,,0.0,0.1562
430227,,,,0.0,0.0
446561,0.0,0.0,591.0,,
418773,,,,0.0,0.0
154457,,,,0.0,0.0
445744,,,,0.0,0.0
493831,,,,0.0,0.0
249238,,,,0.0,0.0
213914,,,,0.0,0.0
159027,,,,0.0,0.0
397942,,,,0.0018,0.0008
200110,,,,0.0,0.0
459055,,,,0.0,0.0
144573,,,,0.0,0.0
216454,,,,0.0,0.0
483346,,,,0.0,0.0
129181,,,,0.0,0.0
457253,,,,0.0,0.0
364760,,,,0.0,0.0
155159,,,,0.0,0.0
481429,,,,0.0,0.0
417886,,,,0.0,0.0
363147,,,,0.019,0.0417
479974,,,,0.0,0.0
459426,,,,0.0,0.0
103741,,,,0.0,0.0
223463,0.0,0.0,792.0,,
418302,,,,0.0,0.0
490832,,,,0.0238,0.0098
241377,0.0,0.0253,146.0,,
497161,,,,0.0,0.0
449968,,,,0.0,0.0
160117,,,,0.0,0.0
379782,,,,0.0,0.0811
112455,,,,0.0,0.0
476489,,,,0.0,0.0
408844,0.0767,0.0393,339.0,,
112181,,,,0.0,0.0
224156,,,,0.0,0.0
166407,,,,,
132675,,,,0.0,0.0
220765,,,,0.0,0.0
369400,,,,0.0051,0.0043
242121,0.0,0.0,104.0,,
183725,,,,0.0,0.0
154466,,,,0.0,0.0
454722,,,,0.0,0.0
451334,,,,0.0,0.0
444370,,,,0.0,0.0405
458830,,,,0.0,0.0
175120,,,,0.0,0.0
462053,,,,0.0,0.0
480198,0.0,0.0,12.0,,
444334,,,,0.0,0.0156
459347,,,,0.0,0.0
203720,,,,0.0,0.0448
460534,,,,0.0,0.0
409591,,,,0.0,0.0
150853,,,,0.0,0.0
482060,,,,0.0,0.0
451316,,,,0.0,0.0
156426,,,,0.0,0.0
230065,,,,0.0,0.0098
204608,,,,0.0,0.0
418348,,,,0.0,0.0
421771,,,,0.0,0.0
482176,,,,0.0,0.0
363882,,,,0.0,0.025
188289,,,,0.0,0.0
489247,,,,0.0,0.0755
461421,,,,0.0,0.0
491853,,,,0.1111,0.0784
444893,,,,0.0,0.0
381404,,,,0.0,0.0
486983,,,,0.0,0.0
461087,,,,0.0,0.0
462345,,,,0.0,0.0
149028,,0.0,,,
373784,,,,0.0,0.0
439738,,,,0.0,0.0
476799,,,,0.0125,0.0094
439668,,,,0.0,0.0
455187,,,,0.0,0.003
107549,,,,0.037,0.0189
151661,,,,0.0,0.0
111717,,,,0.0,0.0
494597,,0.0,,,
449995,,,,0.0,0.0072
461111,,,,0.0,0.0
242972,0.0,0.0,3490.0,,
221829,,,,0.0062,0.0159
135407,,,,0.0,0.0
182722,,,,0.0625,0.0377
219143,,,,0.0448,0.0404
487083,,,,0.0,0.0
456490,0.0,0.1111,5.0,,
458210,0.0,0.0,15.0,,
467863,,,,0.0,0.0
432384,0.0,0.0,217.0,,
197018,0.145,0.0894,462.0,,
430935,,,,0.1145,0.1336
232919,,,,0.0,0.0
161493,,,,0.0,0.0
154174,0.0,0.4,1.0,,
434432,,,,0.2,0.0313
498410,,,,0.0,0.0
220321,,,,0.0,0.0
130174,,,,0.0,0.0
204778,,,,0.0,0.0
442611,,,,0.0055,0.0091
487676,,,,0.0,0.0
488651,,,,0.0,0.0
445230,,,,0.0,0.0011
212337,,,,0.0,0.0
211334,,,,0.0,0.0
383279,,,,0.0,0.0
494588,,,,0.0,0.0172
451714,,,,0.0,0.0
445203,0.0,0.0,553.0,,
422020,,,,0.0,0.0
498386,,,,0.0,0.0
413626,,,,0.2188,0.1538
111708,,,,0.0,0.0
451565,,,,0.0,0.0
375568,,,,0.0,0.0
445461,,,,0.0,0.0
468255,,,,0.0,0.0
184056,,,,0.0,0.0
448770,,,,0.0,0.0
383765,,,,0.0,0.0
493655,,,,0.0,0.0
377111,0.0,0.0,510.0,,
192165,0.3684,0.4,38.0,,
439783,,,,,
443216,,,,0.0,0.0
443748,,,,0.0,0.0
491668,,,,0.0,0.0
421610,,,,0.0286,0.0147
491233,,,,0.0,0.0
460817,,,,0.0,0.0064
235352,,,,0.0,0.0
166498,,,,0.1176,0.0482
486877,,,,0.0,0.0
216579,,,,0.0,0.0
366623,,,,0.0,0.0
177977,,,,0.0102,0.0107
248527,,,,0.125,0.087
189282,0.0,0.3333,1.0,,
375683,,,,0.0,0.0
206279,0.0,0.0833,10.0,,
475565,,,,0.127,0.121
459301,,,,0.0,0.0
495305,,,,0.0,0.0
368364,,,,0.0,0.0
490425,,,,0.0,0.0068
374592,,,,0.0,0.0
460756,,,,0.0,0.0
460862,,,,0.0,0.0877
484057,,,,0.0,0.0
221616,,,,0.0,0.0
448895,,,,0.0,0.0
447777,,,,0.0,0.0455
245838,,,,,
136826,,,,0.0526,0.0323
448071,,,,0.0303,0.0145
492953,,,,0.0,0.0
459514,,,,0.0,0.0
444565,,,,0.0,0.0
153764,,,,0.0,0.0
218159,,,,0.0263,0.0119
167677,,,,,
467368,,,,0.0,0.0
205559,,,,0.1818,0.1111
246460,,,,0.0314,0.0185
475653,,,,0.0,0.0
157614,,,,0.0,0.0
412173,,,,0.0,0.0
186593,,,,0.0,0.0
138822,,,,0.0,0.0029
483328,,,,0.0,0.0
457411,,,,0.0,0.0
242130,,,,0.0923,0.0866
100812,,,,,
419484,,,,0.0,0.0
187505,,,,0.0227,0.0176
161208,,,,0.0,0.0
407568,,,,0.0333,0.0185
420130,,,,0.0,0.0
462071,,,,0.0,0.0
474915,,,,0.0,0.0123
176798,,,,0.0,0.0
444307,,,,0.0,0.0
418205,,,,0.0,0.0289
169761,,,,0.0,0.0
495280,0.0,0.0,1.0,,
451866,0.0,0.0,332.0,,
229656,,,,0.0,0.0
459824,,,,,
231004,,,,0.0,0.0085
482200,,,,0.0189,0.0091
377449,,,,0.0,0.0
495147,,,,0.0667,0.0313
485014,,,,0.0,0.0
220118,,,,0.0,0.0
476984,,,,0.0,0.0
485342,,,,0.0,0.0
489830,,,,0.0,0.0
481155,,,,0.0,0.0219
430564,,,,0.0,0.0
241146,,,,0.0,0.0
107293,,,,0.0,0.0196
494001,,,,0.0303,0.0303
494357,,,,0.0084,0.0082
400558,,,,,
436599,,,,0.0,0.0
369419,,,,0.0,0.0
405012,,,,0.0,0.0
490975,,,,0.0,0.0
195067,,,,0.0,0.0
137245,,,,0.0,0.0
417062,,,,0.0,0.0
109934,,,,0.0,0.0106
156471,0.0,0.0,255.0,,
235583,,,,0.0,0.0
417008,,,,0.0,0.0
122685,0.0322,0.0374,777.0,,
155636,,,,,
199120,0.0536,0.0514,4219.0,,
237987,,,,0.0,0.0
209205,,,,0.0,0.0
212434,,,,0.0,0.0
427982,,,,0.0,0.0
157650,,,,0.0,0.0
458007,,,,0.0,0.0
457989,,,,0.0,0.0
121275,0.0,0.0,30.0,,
482990,,,,0.0,0.0
129534,,0.0,,,
481739,,,,0.0,0.0
446552,,,,0.004,0.0021
492449,,,,0.0201,0.0147
480028,,,,0.0,0.0
367431,,,,0.0,0.0
418658,,,,0.0,0.0
137591,,,,0.0,0.0
241386,0.0,0.0,21.0,,
476540,,,,0.0,0.0
476717,0.0764,0.0644,144.0,,
215381,,,,0.0,0.0
488147,,,,0.0,0.0
212276,,,,0.0,0.0
408163,,,,0.0,0.0
417105,,,,0.0,0.0
156967,,,,0.0,0.0
212267,,,,0.0,0.0
184506,,,,0.0,0.0
458681,,,,0.0,0.0
170976,0.0,0.0,6672.0,,
447148,,,,0.0,0.0
249609,,,,0.0,0.0
495138,,,,0.0,0.0
456481,0.0,0.0,1.0,,
376677,,,,0.0,0.0
201131,,,,0.0,0.0
110653,0.0687,0.0791,6540.0,,
450641,,,,0.1579,0.0811
438221,,,,0.0,0.0377
441876,,,,0.0313,0.0179
458043,,,,0.0,0.0
487898,,,,0.5556,0.0794
476629,,,,0.0,0.0
488934,,,,0.0,0.0
456205,,,,0.0,0.0
233666,,,,0.0,0.0169
155618,,,,0.1,0.121
221625,,,,0.0,0.0
235307,,,,0.0,0.0
460677,,,,0.0178,0.0415
459019,,,,0.0,0.0
449904,,,,0.0,0.0
164155,0.0,0.0,1151.0,,
104443,,,,0.0,0.0
481465,,,,0.0,0.0
494719,,,,0.0,0.0
458274,,,,0.0,0.0
418171,,,,0.0,0.0
208433,,,,0.0,0.0
172608,,,,,
156754,,,,0.0,0.0
457402,,,,,
440059,,,,0.0,0.0
380438,0.122,0.0604,41.0,,
219189,,,,0.0535,0.0417
226903,,,,0.0,0.0
487481,,,,0.0059,0.0052
461999,,,,0.0,0.0
147642,,,,0.0,0.0
155052,,,,0.0388,0.0411
213534,,,,0.0,0.0192
455336,,,,0.0357,0.05
458441,,,,0.0,0.0153
488749,,,,0.0331,0.0496
423397,,,,0.0,0.0029
486372,,,,0.0,0.0
245281,,,,0.0,0.0
218195,,,,0.0714,0.0357
372921,,,,0.0,0.0
178527,,,,0.0,0.0
192688,,,,0.6301,0.3026
451583,,,,0.0,0.0136
232724,,,,,
185767,,,,0.0,0.0306
488217,,,,0.0714,0.006
114947,,,,0.0,0.0
169284,,,,0.0,0.0
203739,,,,0.0,0.0
381282,,,,0.0,0.0
439491,,,,0.0,0.0
366191,,,,0.005,0.0043
143297,,,,,
443137,,,,0.0,0.0
495411,,,,0.0213,0.0213
454865,,,,0.0,0.0
431187,,,,0.0,0.0
245892,,,,,
441168,,,,0.0,0.0
437778,,,,0.0,0.0
488013,,,,0.0,0.0
214582,0.1064,0.1061,47.0,,
491181,,,,0.0,0.0
454555,,,,0.0,0.0
143464,,,,0.0,0.0
136659,,,,0.0,0.0
419226,,,,0.0,0.0
111799,,,,0.0,0.0
493691,,,,0.0,0.0
119951,,,,0.0,0.0
490878,0.0,0.0,126.0,,
152309,,,,0.0,0.0
447962,,,,0.0,0.0
134130,0.0611,0.059,6807.0,,
490692,,,,0.0,0.0
375373,,,,0.0,0.0
481058,0.0,0.0,12.0,,
475422,,,,,0.0
439473,,,,0.0266,0.0265
366535,,,,0.0,0.0
423412,,,,0.0,0.0
487302,,,,0.0,0.0
160524,,,,0.0,0.0
158787,,,,0.0,0.0
456579,,,,0.0,0.0186
240736,0.0959,0.0524,292.0,,
458867,,,,0.0,0.0
110680,0.0,0.0,5714.0,,
220491,,,,0.0,0.0
459231,,,,0.0,0.0
497684,,,,0.0,0.0
200527,0.1345,0.1447,119.0,,
108977,,,,0.0,0.0
476708,,,,0.0,0.0364
487490,,,,0.0012,0.0016
197601,0.36,0.3585,25.0,,
116350,,,,0.0,0.0
205142,,,,0.0,0.0
485494,,,,0.0,0.0
239910,,,,0.0302,0.0327
200873,0.05,0.0625,20.0,,
118143,,,,0.0,0.0
406486,,,,0.0,0.0
460835,,,,0.0,0.0088
224013,,,,0.0,0.0
457077,,,,0.0,0.0
241739,0.0069,0.0286,2041.0,,
373085,,,,0.0,0.0
456029,,,,0.0,0.0
449490,,,,0.0,0.0
158088,,,,0.0347,0.0393
101471,,,,0.0,0.0
216436,,,,0.0,0.0
123493,,,,0.0,0.0
456135,,,,0.0,0.0
375984,,,,0.0,0.0
138488,,,,0.0,0.0022
224828,,,,0.0909,0.0625
243601,0.0102,0.0261,2266.0,,
388520,0.0,0.0,9.0,,
237303,,,,0.0,0.0
242149,,,,0.04,0.0595
385503,,,,0.0,0.0
460826,,,,0.0,0.0098
475060,,,,0.0,0.0044
235422,0.2661,0.2477,109.0,,
377759,,,,0.0,0.0
457314,,,,0.0,0.0
443696,,,,0.0,0.0
458803,,,,0.0,0.0
483878,,,,0.0,0.0
488004,,,,,
211893,0.0,0.0,18.0,,
451413,,,,0.0,0.0
457332,,,,0.0,0.0
128151,,,,0.0,0.0
494436,,,,0.0,0.0
210438,,,,,
186274,,,,0.0,0.0
485953,,,,0.0,0.0
233329,,,,0.0,0.0
243346,0.015,0.0276,1601.0,,
439020,,,,,
226879,0.1333,0.2545,15.0,,
157678,,,,0.0,0.0
155830,,,,0.0615,0.0282
475024,,,,0.0,0.0
482981,,,,0.3269,0.1624
486239,0.1818,0.1719,22.0,,
450067,,,,0.0,0.0
232016,,,,0.0,0.0
447935,,,,0.1587,0.1274
460020,,,,0.0,0.0
434061,,,,0.1235,0.1411
480019,,,,0.0,0.0
221333,,,,0.0,0.0
491783,,,,0.0,0.0632
241216,0.0,0.0,258.0,,
184959,0.1613,0.1566,31.0,,
143482,,,,0.0,0.0
417840,,,,0.0,0.0
459198,,,,0.0,0.007
159328,,,,0.0,0.0
121433,,,,0.0,0.0
486390,,,,0.0,0.0
220640,,,,0.0,0.0
155593,,,,0.0,0.0
448248,,,,0.0,0.0
227748,,,,0.0,0.0
450605,,,,0.0,0.0
201034,,,,0.0,0.0
224679,0.0074,0.0095,537.0,,
461175,,,,0.0,0.0
164845,,,,0.0,0.0
437608,,,,0.0,0.0127
446525,0.0,0.0,893.0,,
139755,0.043,0.0449,2863.0,,
452948,0.0,0.0,78.0,,
443331,0.0,0.0,1.0,,
237321,,,,0.0357,0.0508
483957,,,,0.0,0.0
459286,,,,0.0,0.0
204334,,,,,0.0
206172,,,,0.0,0.0
461388,,,,0.02,0.0101
148955,,,,0.0,0.0
177816,0.0,0.2368,6.0,,
454926,,,,0.0,0.0
491905,,,,0.0,0.0
405854,0.4667,0.3334,15.0,,
141006,,,,0.0476,0.0511
137801,,,,0.0,0.0
230010,,,,0.0,0.0023
219505,0.3333,0.2286,24.0,,
241304,0.0,0.0393,336.0,,
138187,0.1126,0.1148,5248.0,,
487807,,,,0.0,0.0
486053,0.0,0.0189,30.0,,
449676,,,,0.0,0.0
485397,,,,0.0,0.0
260992,0.0,0.0097,50.0,,
460385,,,,0.0,0.1765
